Dataset;Attack;Binarization;Resolution;AddressSize;TrainTime_s;InferTime_Adv_s;Acc_Drop_pp;Clean_Acc;Clean_Precision;Clean_Recall;Clean_F1;Clean_MCC;Clean_FAR;Clean_ASR;Clean_AUC;Clean_PR_AUC;Clean_Miss_Attack;Adv_Acc;Adv_Precision;Adv_Recall;Adv_F1;Adv_MCC;Adv_FAR;Adv_ASR;Adv_AUC;Adv_PR_AUC;Adv_Miss_Attack
CICIDS;FGSM;distributive;1;5;3,1092934999614954;1,2547754000406712;5,372001642365087;0,9071706691050896;0,9241321326636724;0,4905859829220451;0,6409280628529339;0,6326268499172192;0,0081835365096942;0,5094140170779549;0,7412012232061754;0,7503729564065676;0,5094140170779549;0,8534506526814387;0,912670479542455;0,1461962202985705;0,2520222318960892;0,3310443406799511;0,0028424006949681;0,8538037797014294;0,5716769098018012;0,6015268298501371;0,8538037797014294
CICIDS;RANDOM_LINF;distributive;1;5;3,1092934999614954;0,916630399879068;7,908344920470256;0,9071706691050896;0,9241321326636724;0,4905859829220451;0,6409280628529339;0,6326268499172192;0,0081835365096942;0,5094140170779549;0,7412012232061754;0,7503729564065676;0,5094140170779549;0,828087219900387;0,2800919276070094;0,0114518610742432;0,0220040622884224;0,0247529166056503;0,0059807356352562;0,9885481389257568;0,5027355627194936;0,2292429179030114;0,9885481389257568
CICIDS;RANDOM_L2;distributive;1;5;3,1092934999614954;0,8846442999783903;7,942461683106849;0,9071706691050896;0,9241321326636724;0,4905859829220451;0,6409280628529339;0,6326268499172192;0,0081835365096942;0,5094140170779549;0,7412012232061754;0,7503729564065676;0,5094140170779549;0,8277460522740211;0,2262937962070074;0,0082688309705305;0,0159546742209631;0,0120765676912294;0,0057444655522992;0,9917311690294696;0,5012621827091157;0,2010211058335528;0,9917311690294696
CICIDS;FGSM;distributive;1;10;2,948165100067854;1,4545742999762297;22,96335820022176;0,9132462298001988;0,9248101785347836;0,5293226370993317;0,6732850772023397;0,6600225842486086;0,0087443796359054;0,4706773629006683;0,7602891287317131;0,766809460989619;0,4706773629006683;0,6836126477979811;0,1437563471229569;0,1762412055579699;0,1583499105621131;-0,0342605533487819;0,213294607314349;0,82375879444203;0,4814732991218104;0,2295553179321691;0,82375879444203
CICIDS;RANDOM_LINF;distributive;1;10;2,948165100067854;1,1720290998928249;9,37338218113224;0,9132462298001988;0,9248101785347836;0,5293226370993317;0,6732850772023397;0,6600225842486086;0,0087443796359054;0,4706773629006683;0,7602891287317131;0,766809460989619;0,4706773629006683;0,8195124079888764;0,1986823141857113;0,0226688121777328;0,0406945484064816;0,0111515464300809;0,0185770335933099;0,9773311878222672;0,5020458892922115;0,1931994498743995;0,9773311878222672
CICIDS;RANDOM_L2;distributive;1;10;2,948165100067854;1,164150799624622;9,398374693296253;0,9132462298001988;0,9248101785347836;0,5293226370993317;0,6732850772023397;0,6600225842486086;0,0087443796359054;0,4706773629006683;0,7602891287317131;0,766809460989619;0,4706773629006683;0,8192624828672362;0,1764069264069264;0,0191451626164272;0,0345415823435298;0,0027466571686316;0,0181617710232642;0,9808548373835728;0,5004916957965815;0,1805974611110686;0,9808548373835728
CICIDS;FGSM;distributive;1;15;2,5996059000026435;1,3964407998137176;7,366245430436513;0,9446991080053396;0,9512064427668596;0,7088995642420043;0,8123696076451982;0,7923573217166275;0,0073888098670205;0,2911004357579957;0,850755377187492;0,854632940864469;0,2911004357579957;0,8710366537009745;0,9124374846273674;0,2614313064518023;0,4064163311513425;0,4475389829993012;0,0050977060322854;0,7385686935481977;0,6281668002097586;0,6492976557532906;0,7385686935481977
CICIDS;RANDOM_LINF;distributive;1;15;2,5996059000026435;1,1893222001381218;13,176012742214136;0,9446991080053396;0,9512064427668596;0,7088995642420043;0,8123696076451982;0,7923573217166275;0,0073888098670205;0,2911004357579957;0,850755377187492;0,854632940864469;0,2911004357579957;0,8129389805831982;0,2810260819719117;0,0690987678972034;0,1109236092125234;0,0623071326800057;0,0359202123089553;0,9309012321027966;0,5165892777941241;0,2536658592230941;0,9309012321027966
CICIDS;RANDOM_L2;distributive;1;15;2,5996059000026435;1,1567406002432108;13,443591304986002;0,9446991080053396;0,9512064427668596;0,7088995642420043;0,8123696076451982;0,7923573217166275;0,0073888098670205;0,2911004357579957;0,850755377187492;0,854632940864469;0,2911004357579957;0,8102631949554796;0,2234842509333754;0,049918368785163;0,0816083566957256;0,0288590221211941;0,0352424274245129;0,9500816312148368;0,507337970680325;0,2169242986066882;0,9500816312148368
CICIDS;FGSM;distributive;1;20;2,5197169000748545;1,5422439998947084;11,248614006517888;0,948684025222602;0,8474009988042485;0,8490233617965914;0,8482114045329469;0,8173345431022928;0,0310659360591104;0,1509766382034085;0,9089787128687404;0,8609603450367788;0,1509766382034085;0,8361978851574231;0,5294036507425629;0,2704753403258201;0,3580307376571282;0,2957123152273592;0,0488530161427357;0,7295246596741799;0,6108111620915423;0,4615390956539968;0,7295246596741799
